"","nGene","nUMI","orig.ident","study_accession_number","total_reads","lane","sample_supplier_name","plate.number","well.position","number.of.cells","exp","treatment","days.after.infection","mouse.number","genotype","tissue","cell.type.1","state","rora","pool","num_processed","num_mapped","percent_mapped","global_fl_mode","robust_fl_mode","total_counts","nGenes","percent.mito","NK","doublet","exon4","exon4_rel","exon4_pos","Rora_exprs","Rora_exprs_pos","Cd4_exprs_pos","Sell_exprs_pos","is_lung","is_spleen","is_MedLN","is_MesLN","res.0.5","ident","inferred_celltype"
"22719_7#129",2832,200654.999048636,NA,"ERP022989",1078304,7,"Th nipo_713_70",720,"f11",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",1,6,539120,200658,37.219542958896,1000,102,200654.999048636,2832,0.0856702348882588,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#132",3439,310343.016432423,NA,"ERP022989",1509380,7,"Th nipo_717_61",717,"f2",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",0,7,754636,310343,41.1248601974992,1000,144,310343.016432423,3439,0.0944114880910728,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#133",1844,432223.99625883,NA,"ERP022989",1788046,7,"Th nipo_717_62",717,"f3",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",0,7,893965,432225,48.3492083023385,1000,104,432223.99625883,1844,0.0467938596076659,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"3","HETS","Th1"
"22719_7#134",2166,342983.771527459,NA,"ERP022989",1633770,7,"Th nipo_717_63",717,"f4",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,816825,343000,41.9918587212683,1000,623,342983.771527459,2166,0.0853825966533973,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#135",2613,325477.94208672,NA,"ERP022989",1454442,7,"Th nipo_717_64",717,"f5",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,727168,325478,44.7596703925365,1000,150,325477.94208672,2613,0.0915601661327325,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"5","HETS","NK"
"22719_7#136",3016,154402.991668718,NA,"ERP022989",846572,7,"Th nipo_717_65",717,"f6",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,423261,154403,36.4793826976735,1000,283,154402.991668718,3016,0.0924118386463288,0,0,1,0.0571584138399486,TRUE,16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"7","HETS","DCs"
"22719_7#137",1833,23949.9822748459,NA,"ERP022989",230450,7,"Th nipo_717_66",717,"f7",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,115216,23951,20.7879114011943,169,169,23949.9822748458,1833,0.0272875567684024,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#138",2728,392307.074776729,NA,"ERP022989",1915432,7,"Th nipo_717_67",717,"f8",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,957657,392307,40.9652934192514,1000,252,392307.074776729,2728,0.051574461964375,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#139",3646,242429.983414055,NA,"ERP022989",1325312,7,"Th nipo_717_68",717,"f9",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,662622,242432,36.5867719453927,1000,152,242429.983414055,3646,0.0470904953225276,0,0,0,0,FALSE,277,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"7","HETS","DCs"
"22719_7#14",2179,402288.96464968,NA,"ERP022989",1787148,7,"Th nipo_717_3",717,"a4",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,893505,402289,45.0236988041477,1000,246,402288.96464968,2179,0.0674848057630447,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#140",2766,381005.997647508,NA,"ERP022989",1778448,7,"Th nipo_717_69",717,"f10",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,889156,381007,42.8504109515091,1000,397,381005.997647508,2766,0.0457007504015965,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","HETS","Th1"
"22719_7#141",2286,563909.060649783,NA,"ERP022989",2481636,7,"Th nipo_717_70",717,"f11",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",1,7,1240743,563924,45.4505082841491,1000,100,563909.060649783,2286,0.0296058374745081,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#142",2916,134919.001681919,NA,"ERP022989",736342,7,"Th nipo_717_71",717,"f12",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",1,7,368145,134919,36.6483314998166,1000,100,134919.001681919,2916,0.0603925146082072,0,1,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#145",2688,294083.993250647,NA,"ERP022989",1509676,7,"Th nipo_713_74",720,"g3",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",0,6,754791,294227,38.9812544134734,1000,841,294083.993250647,2688,0.0295598543256685,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#146",2976,333735.988256284,NA,"ERP022989",1460340,7,"Th nipo_713_75",720,"g4",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",0,6,730134,333738,45.7091438010009,1000,106,333735.988256285,2976,0.050547537867796,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#147",3465,282608.992129392,NA,"ERP022989",1171184,7,"Th nipo_713_76",720,"g5",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",0,6,585555,282609,48.2634423751825,1000,279,282608.992129392,3465,0.0611785926722529,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"4","HETS","B cell"
"22719_7#148",2589,92033.9935395989,NA,"ERP022989",648654,7,"Th nipo_713_77",720,"g6",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,324308,92034,28.3785783884456,1000,276,92033.9935395989,2589,0.028822451118115,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#149",3123,237747.999254996,NA,"ERP022989",1240450,7,"Th nipo_713_78",720,"g7",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,620181,237749,38.3354214334202,1000,140,237747.999254996,3123,0.0301632664521753,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#15",1636,381243.01165718,NA,"ERP022989",1632856,7,"Th nipo_717_4",717,"a5",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,816375,381244,46.6996172102281,1000,581,381243.01165718,1636,0.0806035364856274,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#150",3631,129417.99353808,NA,"ERP022989",650620,7,"Th nipo_713_79",720,"g8",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,325285,129418,39.7860337857571,1000,110,129417.993538081,3631,0.0747762187887149,0,0,0,0,FALSE,70,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"5","HETS","NK"
"22719_7#151",3456,263733.99436988,NA,"ERP022989",1245326,7,"Th nipo_713_80",720,"g9",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,622630,263736,42.3583829882916,1000,110,263733.99436988,3456,0.0226616482045841,0,0,43,0.0531974523732405,TRUE,786,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#152",2259,64702.0068344773,NA,"ERP022989",501386,7,"Th nipo_713_81",720,"g10",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,250678,64880,25.8818085352524,1000,213,64702.0068344773,2259,0.0237561061296935,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#153",2845,200971.987216337,NA,"ERP022989",897254,7,"Th nipo_713_82",720,"g11",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",1,6,448612,200972,44.7986233092294,1000,106,200971.987216337,2845,0.0502909821260821,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#154",3358,179381.008377496,NA,"ERP022989",818588,7,"Th nipo_713_83",720,"g12",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",1,6,409267,179383,43.830311263796,1000,222,179381.008377496,3358,0.0606637858717442,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#156",3682,88208.0002683511,NA,"ERP022989",472828,7,"Th nipo_717_73",717,"g2",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",0,7,236393,88208,37.3141336672406,1000,100,88208.0002683512,3682,0.0692380507597938,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#158",2522,341014.040107201,NA,"ERP022989",1594808,7,"Th nipo_717_75",717,"g4",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,797356,341015,42.7682239802547,1000,408,341014.040107201,2522,0.0388261462367877,0,0,0,0,FALSE,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#159",1820,415193.090722526,NA,"ERP022989",1702730,7,"Th nipo_717_76",717,"g5",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,851312,415194,48.7710733550097,1000,285,415193.090722526,1820,0.0788238059623,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#16",3696,262055.99743568,NA,"ERP022989",1199178,7,"Th nipo_717_5",717,"a6",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,599547,262056,43.7090002952229,1000,377,262055.997435681,3696,0.0509324098307498,0,1,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#160",2454,425001.975491388,NA,"ERP022989",1922472,7,"Th nipo_717_77",717,"g6",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,961167,425004,44.2174981038675,1000,176,425001.975491389,2454,0.0427931060766763,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#161",1617,367516.957436162,NA,"ERP022989",1653676,7,"Th nipo_717_78",717,"g7",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,826793,367517,44.4509085103526,1000,439,367516.957436162,1617,0.0851315004776396,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#162",3352,330672.014636009,NA,"ERP022989",1619890,7,"Th nipo_717_79",717,"g8",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,809889,330672,40.8292988298396,1000,117,330672.014636009,3352,0.0402710341696468,0,1,NA,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#163",3205,134759.01119813,NA,"ERP022989",702400,7,"Th nipo_717_80",717,"g9",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,351181,134777,38.3782152223497,1000,100,134759.01119813,3205,0.056853051849283,0,0,0,0,FALSE,25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"7","HETS","DCs"
"22719_7#164",4068,259321.989512092,NA,"ERP022989",1334336,7,"Th nipo_717_81",717,"g10",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,667126,259322,38.8715175244257,1000,221,259321.989512092,4068,0.0570444104187673,0,0,4,0.0416726964005681,TRUE,93,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#165",2777,94275.9981394873,NA,"ERP022989",668254,7,"Th nipo_717_82",717,"g11",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",1,7,334111,94294,28.2223572405578,1000,146,94275.9981394873,2777,0.117498192695268,0,0,1,0.0080972102326193,TRUE,122,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"7","HETS","DCs"
"22719_7#166",2829,263119.019973187,NA,"ERP022989",1277724,7,"Th nipo_717_83",717,"g12",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",1,7,638828,263220,41.2035790541429,1000,134,263119.019973187,2829,0.0430649145818295,0,1,0,0,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#169",1677,39165.0017233463,NA,"ERP022989",420210,7,"Th nipo_713_86",720,"h3",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",0,6,210095,39184,18.6506104381351,189,189,39165.0017233463,1677,0.00809609411585921,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#17",2870,337731.977103953,NA,"ERP022989",1921096,7,"Th nipo_717_6",717,"a7",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,960480,337735,35.1631475928702,1000,217,337731.977103953,2870,0.0970012528008754,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#170",2883,209900.009553236,NA,"ERP022989",1148486,7,"Th nipo_713_87",720,"h4",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",0,6,574205,209901,36.555063087225,1000,234,209900.009553236,2883,0.0583345137814037,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#171",2863,139266.996435383,NA,"ERP022989",811192,7,"Th nipo_713_88",720,"h5",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",0,6,405569,139414,34.3749152425358,1000,175,139266.996435383,2863,0.0401253788983147,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#172",2731,252356.985498244,NA,"ERP022989",1191426,7,"Th nipo_713_89",720,"h6",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,595680,252357,42.3645245769541,1000,254,252356.985498244,2731,0.0517263812778063,0,0,13,0.0536210914390976,TRUE,235,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#173",2452,93155.9986879859,NA,"ERP022989",676948,7,"Th nipo_713_90",720,"h7",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,338443,93157,27.5251667193589,1000,193,93155.9986879859,2452,0.0149415155180931,0,0,0,0,FALSE,345,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#174",2644,248910.01147298,NA,"ERP022989",1309422,7,"Th nipo_713_91",720,"h8",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,654667,248911,38.0210091542723,1000,135,248910.011472981,2644,0.0332522547160722,0,0,0,0,FALSE,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#176",2285,5407.7086606729,NA,"ERP022989",252656,7,"Th nipo_713_93",720,"h10",0,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen",NA,NA,NA,6,126321,5410,4.28274000364152,100,100,5407.7086606729,2285,0.0109677992883255,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#177",2227,5165.99961512175,NA,"ERP022989",206432,7,"Th nipo_713_94",720,"h11",0,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen",NA,NA,NA,6,103216,5167,5.00600682064796,543,543,5165.99961512176,2227,0.0132732829284936,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#18",3613,85633.9965285205,NA,"ERP022989",491210,7,"Th nipo_717_7",717,"a8",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,245584,85636,34.8703498599257,1000,162,85633.9965285206,3613,0.0374280431870388,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#180",2711,428479.066371825,NA,"ERP022989",1659542,7,"Th nipo_717_85",717,"h2",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",0,7,829698,428479,51.6427664041615,1000,115,428479.066371826,2711,0.092074383906126,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#181",2687,221802.007542643,NA,"ERP022989",1048510,7,"Th nipo_717_86",717,"h3",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",0,7,524219,221804,42.3113240840183,1000,127,221802.007542643,2687,0.0938071540990574,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#183",2643,329983.990693536,NA,"ERP022989",1640850,7,"Th nipo_717_88",717,"h5",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44-CD62L+","naïve",0,7,820370,330029,40.2292867852311,1000,744,329983.990693536,2643,0.0508653640006082,0,0,0,0,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","HETS","Naive"
"22719_7#184",2523,387497.002252096,NA,"ERP022989",1819908,7,"Th nipo_717_89",717,"h6",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,909875,387499,42.5881577139717,1000,282,387497.002252096,2523,0.0215428874863234,0,0,0,0,FALSE,393,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#185",2285,295156.99322371,NA,"ERP022989",1406890,7,"Th nipo_717_90",717,"h7",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,703393,295169,41.9635964531919,1000,260,295156.99322371,2285,0.0232285717682574,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#186",2692,331677.012480507,NA,"ERP022989",1632568,7,"Th nipo_717_91",717,"h8",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,816236,332185,40.6971758167981,1000,141,331677.012480507,2692,0.021009761719346,0,0,15,0.0303359966091395,TRUE,486,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#19",2587,201382.019424107,NA,"ERP022989",979672,7,"Th nipo_717_8",717,"a9",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,489804,201382,41.1148132722477,1000,183,201382.019424107,2587,0.0587832272162725,0,0,0,0,FALSE,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","HETS","Treg"
"22719_7#191",4987,237626.987828514,NA,"ERP022989",1095028,7,"Th nipo_726_1",716,"a2",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",0,8,547472,237627,43.4044115498144,1000,143,237626.987828514,4987,0.0955096247076052,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"4","HETS","B cell"
"22719_7#192",2926,575658.97681461,NA,"ERP022989",2372104,7,"Th nipo_726_2",716,"a3",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",0,8,1185972,575757,48.5472675577501,1000,190,575658.976814609,2926,0.0976186462182065,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"4","HETS","B cell"
"22719_7#193",3839,377981.982570963,NA,"ERP022989",1978200,7,"Th nipo_726_3",716,"a4",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44-CD62L+","naïve",0,8,989029,377982,38.2174840171522,1000,338,377981.982570963,3839,0.0898772373613849,0,1,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"1","HETS","Naive"
"22719_7#194",3965,323193.989973302,NA,"ERP022989",1620012,7,"Th nipo_726_4",716,"a5",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44-CD62L+","naïve",0,8,809949,323194,39.9030062386644,1000,222,323193.989973302,3965,0.106530882591116,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"4","HETS","B cell"
"22719_7#195",4839,181867.000523601,NA,"ERP022989",981332,7,"Th nipo_726_5",716,"a6",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",1,8,490627,181869,37.0686896562969,1000,144,181867.000523601,4839,0.0632895703111171,1,0,0,0,FALSE,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"7","HETS","DCs"
"22719_7#196",4157,349820.988884322,NA,"ERP022989",1750938,7,"Th nipo_726_6",716,"a7",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",1,8,875415,349928,39.9728128944558,1000,423,349820.988884322,4157,0.0752422178699886,0,0,0,0,FALSE,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2","HETS","Treg"
"22719_7#197",2596,458333.9592681,NA,"ERP022989",2154590,7,"Th nipo_726_7",716,"a8",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",1,8,1077224,458335,42.5477895033902,1000,224,458333.9592681,2596,0.112920170987649,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2","HETS","Treg"
"22719_7#198",4242,500793.040907219,NA,"ERP022989",2296450,7,"Th nipo_726_8",716,"a9",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",1,8,1148145,500795,43.6177486293108,1000,183,500793.04090722,4242,0.068288751433221,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"4","HETS","B cell"
"22719_7#199",3821,443021.951219284,NA,"ERP022989",2313100,7,"Th nipo_726_9",716,"a10",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",1,8,1156478,443036,38.3090728920049,1000,282,443021.951219284,3821,0.0278808803673391,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"5","HETS","NK"
"22719_7#2",3036,329298.989052675,NA,"ERP022989",1561440,7,"Th nipo_713_2",720,"a3",1,"Reporter","uninfected",0,45,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",0,6,780676,329301,42.181519606085,1000,260,329298.989052674,3036,0.051904170884855,0,0,0,0,FALSE,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","HETS","Th2"
"22719_7#20",1997,81976.9962365247,NA,"ERP022989",715088,7,"Th nipo_717_9",717,"a10",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","lungs","CD44+CD62L-","activated",1,7,357529,81981,22.9298882048729,83,132,81976.9962365247,1997,0.0225171984183725,0,0,0,0,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","HETS","Macrophage"
"22719_7#201",4227,449129.991406252,NA,"ERP022989",2133140,7,"Th nipo_726_11",716,"a12",1,"Reporter","infected",7,31,"RoraTEAL B6 HETS","MLN","CD44-CD62L+","naïve",1,8,1066497,449131,42.1127298060848,1000,220,449129.991406251,4227,0.0742059363830232,0,0,0,0,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"4","HETS","B cell"
"22719_7#202",3238,287280.992512443,NA,"ERP022989",1322180,7,"Th nipo_727_1",723,"a2",1,"Reporter","infected",7,33,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",0,8,661046,287282,43.4587003022483,1000,154,287280.992512442,3238,0.0589049273744314,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"2","HETS","Treg"
"22719_7#203",2417,120664.463261827,NA,"ERP022989",802184,7,"Th nipo_727_2",723,"a3",1,"Reporter","infected",7,33,"RoraTEAL B6 HETS","MLN","CD44+CD62L-","activated",0,8,401073,120671,30.0870415111463,1000,176,120664.463261827,2417,0.0243859410671318,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"6","HETS","Macrophage"
"22719_7#204",3003,356822.005532307,NA,"ERP022989",1667784,7,"Th nipo_727_3",723,"a4",1,"Reporter","infected",7,33,"RoraTEAL B6 HETS","MLN","CD44-CD62L+","naïve",0,8,833851,356822,42.7920575738351,1000,149,356822.005532307,3003,0.0439341205333274,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"1","HETS","Naive"
