Cell,Gene,Ct,Call
D05_M7_med_3_nu,POLR2A,24.54665447,Pass
D05_M7_med_3_nu,IRF8,999,Fail
D05_M7_med_3_nu,IL27RA,999,Fail
0-17,ACTN1,999,Fail
0-17,CCR2,999,Fail
0-17,CD33,999,Fail
0-17,CD8A,999,Fail
0-17,EIF2B1,999,Fail
0-17,HBB_B2,999,Fail
0-17,IL13,999,Fail
0-17,IL1RL1_R,999,Fail
0-17,JHM1D,999,Fail
0-17,POU6F1,999,Fail
0-17,SCML4,999,Fail
0-17,TRIB2,999,Fail
0-17,AHR,999,Fail
0-17,CCR5,999,Fail
0-17,CD3E,999,Fail
0-17,CDH17,999,Fail
0-17,EPAS1,999,Fail
0-17,HLX,999,Fail
0-17,IL13RA1,999,Fail
0-17,IL4,999,Fail
0-17,KLRG1,999,Fail
0-17,PPARG,999,Fail
0-17,IL1RL1,999,Fail
0-17,TXK,999,Fail
0-17,ASB2,999,Fail
0-17,CCR8,999,Fail
0-17,CD4,999,Fail
0-17,CTLA4,999,Fail
0-17,FGF18,999,Fail
0-17,HPRT1,999,Fail
0-17,IL17A,29.27955521,Fail
0-17,IL4R,30.19999463,Fail
0-17,MSC,999,Fail
0-17,PRDM1,999,Fail
0-17,SMAD7,999,Fail
0-17,UBC,999,Fail
0-17,ATF3,999,Fail
0-17,KIT,999,Fail
0-17,CD44,33.49055807,Fail
0-17,CXCR3,999,Fail
0-17,FOXP1,999,Fail
0-17,ICOS,999,Fail
0-17,IL2,999,Fail
0-17,IL5,999,Fail
0-17,MYB,999,Fail
0-17,PTGIR,999,Fail
0-17,TBX21,999,Fail
0-17,VDR,999,Fail
0-17,IFNG,11.97739731,Fail
0-17,FOXP3,999,Fail
0-17,CXCR5,999,Fail
0-17,PTPRC,28.61956495,Fail
0-17,ITGAM,999,Fail
0-17,ATP5A1,999,Fail
0-17,VIPR1,999,Fail
0-17,TCF7,999,Fail
0-17,PTH,27.80526885,Fail
0-17,MYCN,999,Fail
0-17,IL6,38.0554318,Fail
0-17,IL21,999,Fail
0-17,IFNGR1,999,Fail
0-17,FSHB,999,Fail
0-17,CXCR6,999,Fail
0-17,NCAM1,35.88853739,Fail
0-17,ITGAX,999,Fail
0-17,BATF,999,Fail
0-17,ZBTB16,999,Fail
0-17,TCFEC,999,Fail
0-17,RORA,999,Fail
0-17,NCF1,999,Fail
0-17,IL7R,999,Fail
0-17,IL23R,999,Fail
0-17,IL10,999,Fail
0-17,GATA2,999,Fail
0-17,CYP11A1,999,Fail
0-17,SELL,999,Fail
0-17,CD19,999,Fail
0-17,BCL2L11,999,Fail
0-17,ZC3H12C,999,Fail
0-17,TG,999,Fail
0-17,RORC,999,Fail
0-17,PHF1,999,Fail
0-17,IL9,999,Fail
0-17,IL25R,999,Fail
0-17,IL12RB2,999,Fail
0-17,GATA3,999,Fail
0-17,E2F8,999,Fail
0-17,CD69,999,Fail
0-17,IL2RA,999,Fail
0-17,BCL2,999,Fail
0-17,ZFP36,999,Fail
0-17,TGFB1,999,Fail
0-17,RUNX3,999,Fail
0-17,POLR2A,999,Fail
0-17,IRF8,999,Fail
0-17,IL27RA,999,Fail
D05_M7_mes_20_ac,ACTN1,19.26442618,Pass
D05_M7_mes_20_ac,CCR2,999,Fail
D05_M7_mes_20_ac,CD33,999,Fail
D05_M7_mes_20_ac,CD8A,999,Fail
D05_M7_mes_20_ac,EIF2B1,999,Fail
D05_M7_mes_20_ac,HBB_B2,999,Fail
D05_M7_mes_20_ac,IL13,999,Fail
D05_M7_mes_20_ac,IL1RL1_R,999,Fail
D05_M7_mes_20_ac,JHM1D,24.33762987,Pass
D05_M7_mes_20_ac,POU6F1,999,Fail
D05_M7_mes_20_ac,SCML4,24.57998683,Pass
D05_M7_mes_20_ac,TRIB2,999,Fail
D05_M7_mes_20_ac,AHR,999,Fail
D05_M7_mes_20_ac,CCR5,999,Fail
D05_M7_mes_20_ac,CD3E,21.06008253,Pass
D05_M7_mes_20_ac,CDH17,999,Fail
D05_M7_mes_20_ac,EPAS1,999,Fail
D05_M7_mes_20_ac,HLX,999,Fail
D05_M7_mes_20_ac,IL13RA1,999,Fail
D05_M7_mes_20_ac,IL4,999,Fail
D05_M7_mes_20_ac,KLRG1,999,Fail
D05_M7_mes_20_ac,PPARG,999,Fail
D05_M7_mes_20_ac,IL1RL1,999,Fail
D05_M7_mes_20_ac,TXK,22.56624478,Pass
D05_M7_mes_20_ac,ASB2,999,Fail
D05_M7_mes_20_ac,CCR8,999,Fail
D05_M7_mes_20_ac,CD4,21.07213128,Pass
D05_M7_mes_20_ac,CTLA4,999,Fail
D05_M7_mes_20_ac,FGF18,999,Fail
D05_M7_mes_20_ac,HPRT1,20.90113206,Pass
D05_M7_mes_20_ac,IL17A,999,Fail
D05_M7_mes_20_ac,IL4R,21.10050716,Pass
D05_M7_mes_20_ac,MSC,999,Fail
D05_M7_mes_20_ac,PRDM1,999,Fail
D05_M7_mes_20_ac,SMAD7,999,Fail
D05_M7_mes_20_ac,UBC,19.806509,Pass
D05_M7_mes_20_ac,ATF3,999,Fail
D05_M7_mes_20_ac,KIT,999,Fail
D05_M7_mes_20_ac,CD44,21.3117117,Pass
D05_M7_mes_20_ac,CXCR3,20.06106745,Pass
D05_M7_mes_20_ac,FOXP1,999,Fail
D05_M7_mes_20_ac,ICOS,21.86317737,Pass
D05_M7_mes_20_ac,IL2,22.04629514,Pass
D05_M7_mes_20_ac,IL5,999,Fail
D05_M7_mes_20_ac,MYB,22.0964681,Pass
D05_M7_mes_20_ac,PTGIR,999,Fail
D05_M7_mes_20_ac,TBX21,999,Fail
D05_M7_mes_20_ac,VDR,999,Fail
D05_M7_mes_20_ac,IFNG,999,Fail
D05_M7_mes_20_ac,FOXP3,999,Fail
D05_M7_mes_20_ac,CXCR5,999,Fail
D05_M7_mes_20_ac,PTPRC,17.84548152,Pass
D05_M7_mes_20_ac,ITGAM,999,Fail
D05_M7_mes_20_ac,ATP5A1,21.37971067,Pass
D05_M7_mes_20_ac,VIPR1,999,Fail
D05_M7_mes_20_ac,TCF7,22.9527882,Pass
D05_M7_mes_20_ac,PTH,999,Fail
D05_M7_mes_20_ac,MYCN,999,Fail
D05_M7_mes_20_ac,IL6,999,Fail
D05_M7_mes_20_ac,IL21,999,Fail
D05_M7_mes_20_ac,IFNGR1,20.90614561,Pass
D05_M7_mes_20_ac,FSHB,999,Fail
D05_M7_mes_20_ac,CXCR6,999,Fail
D05_M7_mes_20_ac,NCAM1,999,Fail
D05_M7_mes_20_ac,ITGAX,999,Fail
D05_M7_mes_20_ac,BATF,22.3391755,Pass
D05_M7_mes_20_ac,ZBTB16,999,Fail
D05_M7_mes_20_ac,TCFEC,999,Fail
D05_M7_mes_20_ac,RORA,999,Fail
D05_M7_mes_20_ac,NCF1,999,Fail
D05_M7_mes_20_ac,IL7R,19.18561351,Pass
D05_M7_mes_20_ac,IL23R,999,Fail
D05_M7_mes_20_ac,IL10,999,Fail
D05_M7_mes_20_ac,GATA2,999,Fail
D05_M7_mes_20_ac,CYP11A1,999,Fail
D05_M7_mes_20_ac,SELL,999,Fail
D05_M7_mes_20_ac,CD19,999,Fail
D05_M7_mes_20_ac,BCL2L11,999,Fail
D05_M7_mes_20_ac,ZC3H12C,999,Fail
D05_M7_mes_20_ac,TG,999,Fail
D05_M7_mes_20_ac,RORC,999,Fail
D05_M7_mes_20_ac,PHF1,999,Fail
D05_M7_mes_20_ac,IL9,999,Fail
D05_M7_mes_20_ac,IL25R,999,Fail
D05_M7_mes_20_ac,IL12RB2,999,Fail
D05_M7_mes_20_ac,GATA3,999,Fail
D05_M7_mes_20_ac,E2F8,999,Fail
D05_M7_mes_20_ac,CD69,22.33533897,Pass
D05_M7_mes_20_ac,IL2RA,999,Fail
D05_M7_mes_20_ac,BCL2,999,Fail
D05_M7_mes_20_ac,ZFP36,17.64543173,Pass
D05_M7_mes_20_ac,TGFB1,23.5690138,Pass
D05_M7_mes_20_ac,RUNX3,999,Fail
D05_M7_mes_20_ac,POLR2A,20.8847155,Pass
D05_M7_mes_20_ac,IRF8,999,Fail
D05_M7_mes_20_ac,IL27RA,999,Fail
0-13,ACTN1,999,Fail
0-13,CCR2,999,Fail
0-13,CD33,999,Fail
0-13,CD8A,999,Fail
0-13,EIF2B1,999,Fail
0-13,HBB_B2,999,Fail
0-13,IL13,999,Fail
0-13,IL1RL1_R,999,Fail
0-13,JHM1D,999,Fail
0-13,POU6F1,999,Fail
0-13,SCML4,999,Fail
0-13,TRIB2,999,Fail
0-13,AHR,999,Fail
0-13,CCR5,999,Fail
0-13,CD3E,999,Fail
0-13,CDH17,999,Fail
0-13,EPAS1,999,Fail
0-13,HLX,999,Fail
0-13,IL13RA1,999,Fail
0-13,IL4,999,Fail
0-13,KLRG1,999,Fail
0-13,PPARG,999,Fail
0-13,IL1RL1,999,Fail
0-13,TXK,999,Fail
0-13,ASB2,999,Fail
0-13,CCR8,999,Fail
0-13,CD4,999,Fail
0-13,CTLA4,999,Fail
0-13,FGF18,999,Fail
0-13,HPRT1,999,Fail
0-13,IL17A,999,Fail
0-13,IL4R,999,Fail
0-13,MSC,999,Fail
0-13,PRDM1,999,Fail
0-13,SMAD7,999,Fail
0-13,UBC,999,Fail
0-13,ATF3,999,Fail
0-13,KIT,999,Fail
0-13,CD44,999,Fail
0-13,CXCR3,999,Fail
0-13,FOXP1,999,Fail
0-13,ICOS,999,Fail
0-13,IL2,999,Fail
0-13,IL5,999,Fail
0-13,MYB,999,Fail
0-13,PTGIR,999,Fail
0-13,TBX21,999,Fail
0-13,VDR,999,Fail
0-13,IFNG,999,Fail
0-13,FOXP3,999,Fail
0-13,CXCR5,999,Fail
0-13,PTPRC,999,Fail
0-13,ITGAM,999,Fail
0-13,ATP5A1,999,Fail
0-13,VIPR1,999,Fail
0-13,TCF7,999,Fail
0-13,PTH,999,Fail
0-13,MYCN,999,Fail
0-13,IL6,999,Fail
0-13,IL21,999,Fail
0-13,IFNGR1,999,Fail
0-13,FSHB,999,Fail
0-13,CXCR6,999,Fail
0-13,NCAM1,999,Fail
0-13,ITGAX,999,Fail
0-13,BATF,999,Fail
0-13,ZBTB16,999,Fail
0-13,TCFEC,999,Fail
0-13,RORA,999,Fail
0-13,NCF1,999,Fail
0-13,IL7R,999,Fail
0-13,IL23R,999,Fail
0-13,IL10,999,Fail
0-13,GATA2,20.83546903,Pass
0-13,CYP11A1,999,Fail
0-13,SELL,999,Fail
0-13,CD19,999,Fail
0-13,BCL2L11,999,Fail
0-13,ZC3H12C,999,Fail
0-13,TG,999,Fail
0-13,RORC,999,Fail
0-13,PHF1,999,Fail
0-13,IL9,999,Fail
0-13,IL25R,999,Fail
0-13,IL12RB2,999,Fail
0-13,GATA3,999,Fail
0-13,E2F8,999,Fail
0-13,CD69,999,Fail
0-13,IL2RA,999,Fail
0-13,BCL2,999,Fail
0-13,ZFP36,999,Fail
0-13,TGFB1,999,Fail
0-13,RUNX3,999,Fail
0-13,POLR2A,999,Fail
0-13,IRF8,999,Fail
0-13,IL27RA,999,Fail
D05_M7_mes_12_nv,ACTN1,19.53491138,Pass
D05_M7_mes_12_nv,CCR2,999,Fail
D05_M7_mes_12_nv,CD33,999,Fail
D05_M7_mes_12_nv,CD8A,999,Fail
D05_M7_mes_12_nv,EIF2B1,22.23266417,Pass
D05_M7_mes_12_nv,HBB_B2,999,Fail
D05_M7_mes_12_nv,IL13,999,Fail
D05_M7_mes_12_nv,IL1RL1_R,999,Fail
D05_M7_mes_12_nv,JHM1D,999,Fail
D05_M7_mes_12_nv,POU6F1,999,Fail
D05_M7_mes_12_nv,SCML4,22.73345058,Pass
D05_M7_mes_12_nv,TRIB2,999,Fail
D05_M7_mes_12_nv,AHR,999,Fail
D05_M7_mes_12_nv,CCR5,999,Fail
D05_M7_mes_12_nv,CD3E,18.95104723,Pass
D05_M7_mes_12_nv,CDH17,999,Fail
D05_M7_mes_12_nv,EPAS1,999,Fail
D05_M7_mes_12_nv,HLX,999,Fail
D05_M7_mes_12_nv,IL13RA1,999,Fail
D05_M7_mes_12_nv,IL4,999,Fail
D05_M7_mes_12_nv,KLRG1,999,Fail
D05_M7_mes_12_nv,PPARG,999,Fail
D05_M7_mes_12_nv,IL1RL1,999,Fail
D05_M7_mes_12_nv,TXK,21.54749172,Pass
D05_M7_mes_12_nv,ASB2,999,Fail
D05_M7_mes_12_nv,CCR8,999,Fail
D05_M7_mes_12_nv,CD4,22.41534492,Pass
D05_M7_mes_12_nv,CTLA4,999,Fail
D05_M7_mes_12_nv,FGF18,999,Fail
D05_M7_mes_12_nv,HPRT1,999,Fail
D05_M7_mes_12_nv,IL17A,999,Fail
D05_M7_mes_12_nv,IL4R,999,Fail
D05_M7_mes_12_nv,MSC,999,Fail
D05_M7_mes_12_nv,PRDM1,999,Fail
D05_M7_mes_12_nv,SMAD7,999,Fail
D05_M7_mes_12_nv,UBC,19.001132,Pass
D05_M7_mes_12_nv,ATF3,999,Fail
D05_M7_mes_12_nv,KIT,999,Fail
D05_M7_mes_12_nv,CD44,999,Fail
D05_M7_mes_12_nv,CXCR3,999,Fail
D05_M7_mes_12_nv,FOXP1,19.15722792,Pass
D05_M7_mes_12_nv,ICOS,22.59568147,Pass
D05_M7_mes_12_nv,IL2,999,Fail
D05_M7_mes_12_nv,IL5,999,Fail
D05_M7_mes_12_nv,MYB,18.23377142,Pass
D05_M7_mes_12_nv,PTGIR,999,Fail
D05_M7_mes_12_nv,TBX21,999,Fail
D05_M7_mes_12_nv,VDR,999,Fail
D05_M7_mes_12_nv,IFNG,999,Fail
D05_M7_mes_12_nv,FOXP3,999,Fail
D05_M7_mes_12_nv,CXCR5,21.50342704,Pass
D05_M7_mes_12_nv,PTPRC,16.83754748,Pass
D05_M7_mes_12_nv,ITGAM,999,Fail
D05_M7_mes_12_nv,ATP5A1,18.85037994,Pass
D05_M7_mes_12_nv,VIPR1,999,Fail
D05_M7_mes_12_nv,TCF7,19.20700061,Pass
D05_M7_mes_12_nv,PTH,999,Fail
D05_M7_mes_12_nv,MYCN,999,Fail
D05_M7_mes_12_nv,IL6,999,Fail
D05_M7_mes_12_nv,IL21,999,Fail
D05_M7_mes_12_nv,IFNGR1,999,Fail
D05_M7_mes_12_nv,FSHB,999,Fail
D05_M7_mes_12_nv,CXCR6,999,Fail
D05_M7_mes_12_nv,NCAM1,999,Fail
D05_M7_mes_12_nv,ITGAX,999,Fail
D05_M7_mes_12_nv,BATF,21.42631769,Pass
D05_M7_mes_12_nv,ZBTB16,999,Fail
D05_M7_mes_12_nv,TCFEC,999,Fail
D05_M7_mes_12_nv,RORA,999,Fail
D05_M7_mes_12_nv,NCF1,999,Fail
D05_M7_mes_12_nv,IL7R,999,Fail
D05_M7_mes_12_nv,IL23R,999,Fail
D05_M7_mes_12_nv,IL10,999,Fail
D05_M7_mes_12_nv,GATA2,999,Fail
D05_M7_mes_12_nv,CYP11A1,999,Fail
D05_M7_mes_12_nv,SELL,17.7069679,Pass
D05_M7_mes_12_nv,CD19,999,Fail
D05_M7_mes_12_nv,BCL2L11,21.42169299,Pass
D05_M7_mes_12_nv,ZC3H12C,999,Fail
D05_M7_mes_12_nv,TG,999,Fail
D05_M7_mes_12_nv,RORC,999,Fail
D05_M7_mes_12_nv,PHF1,22.41764926,Pass
D05_M7_mes_12_nv,IL9,999,Fail
D05_M7_mes_12_nv,IL25R,999,Fail
D05_M7_mes_12_nv,IL12RB2,999,Fail
D05_M7_mes_12_nv,GATA3,999,Fail
D05_M7_mes_12_nv,E2F8,999,Fail
D05_M7_mes_12_nv,CD69,999,Fail
D05_M7_mes_12_nv,IL2RA,999,Fail
D05_M7_mes_12_nv,BCL2,999,Fail
D05_M7_mes_12_nv,ZFP36,19.05889025,Pass
D05_M7_mes_12_nv,TGFB1,999,Fail
D05_M7_mes_12_nv,RUNX3,999,Fail
D05_M7_mes_12_nv,POLR2A,22.21467551,Pass
D05_M7_mes_12_nv,IRF8,21.84090693,Pass
D05_M7_mes_12_nv,IL27RA,999,Fail
D05_M7_g_5_nu,ACTN1,999,Fail
D05_M7_g_5_nu,CCR2,999,Fail
D05_M7_g_5_nu,CD33,999,Fail
D05_M7_g_5_nu,CD8A,999,Fail
D05_M7_g_5_nu,EIF2B1,999,Fail
D05_M7_g_5_nu,HBB_B2,999,Fail
D05_M7_g_5_nu,IL13,999,Fail
D05_M7_g_5_nu,IL1RL1_R,999,Fail
D05_M7_g_5_nu,JHM1D,999,Fail
D05_M7_g_5_nu,POU6F1,999,Fail
D05_M7_g_5_nu,SCML4,999,Fail
D05_M7_g_5_nu,TRIB2,999,Fail
D05_M7_g_5_nu,AHR,999,Fail
D05_M7_g_5_nu,CCR5,999,Fail
D05_M7_g_5_nu,CD3E,999,Fail
D05_M7_g_5_nu,CDH17,999,Fail
D05_M7_g_5_nu,EPAS1,999,Fail
D05_M7_g_5_nu,HLX,999,Fail
D05_M7_g_5_nu,IL13RA1,999,Fail
D05_M7_g_5_nu,IL4,999,Fail
D05_M7_g_5_nu,KLRG1,999,Fail
D05_M7_g_5_nu,PPARG,999,Fail
D05_M7_g_5_nu,IL1RL1,999,Fail
D05_M7_g_5_nu,TXK,999,Fail
D05_M7_g_5_nu,ASB2,999,Fail
D05_M7_g_5_nu,CCR8,999,Fail
D05_M7_g_5_nu,CD4,999,Fail
D05_M7_g_5_nu,CTLA4,999,Fail
D05_M7_g_5_nu,FGF18,999,Fail
D05_M7_g_5_nu,HPRT1,999,Fail
D05_M7_g_5_nu,IL17A,999,Fail
D05_M7_g_5_nu,IL4R,999,Fail
D05_M7_g_5_nu,MSC,999,Fail
D05_M7_g_5_nu,PRDM1,999,Fail
D05_M7_g_5_nu,SMAD7,999,Fail
D05_M7_g_5_nu,UBC,999,Fail
D05_M7_g_5_nu,ATF3,999,Fail
D05_M7_g_5_nu,KIT,999,Fail
D05_M7_g_5_nu,CD44,999,Fail
D05_M7_g_5_nu,CXCR3,999,Fail
D05_M7_g_5_nu,FOXP1,999,Fail
D05_M7_g_5_nu,ICOS,999,Fail
D05_M7_g_5_nu,IL2,999,Fail
D05_M7_g_5_nu,IL5,999,Fail
D05_M7_g_5_nu,MYB,999,Fail
D05_M7_g_5_nu,PTGIR,999,Fail
D05_M7_g_5_nu,TBX21,999,Fail
D05_M7_g_5_nu,VDR,999,Fail
D05_M7_g_5_nu,IFNG,999,Fail
D05_M7_g_5_nu,FOXP3,999,Fail
D05_M7_g_5_nu,CXCR5,999,Fail
D05_M7_g_5_nu,PTPRC,999,Fail
D05_M7_g_5_nu,ITGAM,999,Fail
D05_M7_g_5_nu,ATP5A1,999,Fail
D05_M7_g_5_nu,VIPR1,999,Fail
D05_M7_g_5_nu,TCF7,999,Fail
D05_M7_g_5_nu,PTH,999,Fail
D05_M7_g_5_nu,MYCN,999,Fail
D05_M7_g_5_nu,IL6,999,Fail
D05_M7_g_5_nu,IL21,999,Fail
D05_M7_g_5_nu,IFNGR1,999,Fail
D05_M7_g_5_nu,FSHB,999,Fail
D05_M7_g_5_nu,CXCR6,999,Fail
D05_M7_g_5_nu,NCAM1,999,Fail
D05_M7_g_5_nu,ITGAX,999,Fail
D05_M7_g_5_nu,BATF,999,Fail
D05_M7_g_5_nu,ZBTB16,999,Fail
D05_M7_g_5_nu,TCFEC,999,Fail
D05_M7_g_5_nu,RORA,999,Fail
D05_M7_g_5_nu,NCF1,999,Fail
D05_M7_g_5_nu,IL7R,999,Fail
D05_M7_g_5_nu,IL23R,999,Fail
D05_M7_g_5_nu,IL10,999,Fail
D05_M7_g_5_nu,GATA2,21.55883715,Pass
D05_M7_g_5_nu,CYP11A1,999,Fail
D05_M7_g_5_nu,SELL,999,Fail
D05_M7_g_5_nu,CD19,999,Fail
D05_M7_g_5_nu,BCL2L11,999,Fail
D05_M7_g_5_nu,ZC3H12C,999,Fail
D05_M7_g_5_nu,TG,999,Fail
D05_M7_g_5_nu,RORC,999,Fail
D05_M7_g_5_nu,PHF1,999,Fail
D05_M7_g_5_nu,IL9,999,Fail
D05_M7_g_5_nu,IL25R,999,Fail
D05_M7_g_5_nu,IL12RB2,999,Fail
D05_M7_g_5_nu,GATA3,999,Fail
D05_M7_g_5_nu,E2F8,999,Fail
D05_M7_g_5_nu,CD69,999,Fail
D05_M7_g_5_nu,IL2RA,999,Fail
D05_M7_g_5_nu,BCL2,999,Fail
D05_M7_g_5_nu,ZFP36,999,Fail
D05_M7_g_5_nu,TGFB1,999,Fail
D05_M7_g_5_nu,RUNX3,999,Fail
D05_M7_g_5_nu,POLR2A,999,Fail
D05_M7_g_5_nu,IRF8,999,Fail
D05_M7_g_5_nu,IL27RA,999,Fail
D05_M7_mes_4_nu,ACTN1,999,Fail
D05_M7_mes_4_nu,CCR2,999,Fail
D05_M7_mes_4_nu,CD33,999,Fail
D05_M7_mes_4_nu,CD8A,999,Fail
D05_M7_mes_4_nu,EIF2B1,999,Fail
D05_M7_mes_4_nu,HBB_B2,999,Fail
D05_M7_mes_4_nu,IL13,999,Fail
D05_M7_mes_4_nu,IL1RL1_R,999,Fail
D05_M7_mes_4_nu,JHM1D,999,Fail
D05_M7_mes_4_nu,POU6F1,999,Fail
D05_M7_mes_4_nu,SCML4,999,Fail
D05_M7_mes_4_nu,TRIB2,999,Fail
D05_M7_mes_4_nu,AHR,999,Fail
D05_M7_mes_4_nu,CCR5,999,Fail
D05_M7_mes_4_nu,CD3E,999,Fail
D05_M7_mes_4_nu,CDH17,999,Fail
D05_M7_mes_4_nu,EPAS1,999,Fail
D05_M7_mes_4_nu,HLX,999,Fail
D05_M7_mes_4_nu,IL13RA1,999,Fail
D05_M7_mes_4_nu,IL4,999,Fail
D05_M7_mes_4_nu,KLRG1,999,Fail
D05_M7_mes_4_nu,PPARG,999,Fail
D05_M7_mes_4_nu,IL1RL1,999,Fail
D05_M7_mes_4_nu,TXK,999,Fail
D05_M7_mes_4_nu,ASB2,999,Fail
D05_M7_mes_4_nu,CCR8,999,Fail
D05_M7_mes_4_nu,CD4,999,Fail
D05_M7_mes_4_nu,CTLA4,999,Fail
D05_M7_mes_4_nu,FGF18,999,Fail
D05_M7_mes_4_nu,HPRT1,999,Fail
D05_M7_mes_4_nu,IL17A,999,Fail
D05_M7_mes_4_nu,IL4R,999,Fail
D05_M7_mes_4_nu,MSC,999,Fail
D05_M7_mes_4_nu,PRDM1,999,Fail
D05_M7_mes_4_nu,SMAD7,999,Fail
D05_M7_mes_4_nu,UBC,999,Fail
D05_M7_mes_4_nu,ATF3,999,Fail
D05_M7_mes_4_nu,KIT,999,Fail
D05_M7_mes_4_nu,CD44,999,Fail
D05_M7_mes_4_nu,CXCR3,999,Fail
D05_M7_mes_4_nu,FOXP1,999,Fail
D05_M7_mes_4_nu,ICOS,999,Fail
D05_M7_mes_4_nu,IL2,999,Fail
D05_M7_mes_4_nu,IL5,999,Fail
D05_M7_mes_4_nu,MYB,999,Fail
D05_M7_mes_4_nu,PTGIR,999,Fail
D05_M7_mes_4_nu,TBX21,999,Fail
D05_M7_mes_4_nu,VDR,999,Fail
D05_M7_mes_4_nu,IFNG,999,Fail
D05_M7_mes_4_nu,FOXP3,999,Fail
D05_M7_mes_4_nu,CXCR5,999,Fail
D05_M7_mes_4_nu,PTPRC,999,Fail
D05_M7_mes_4_nu,ITGAM,999,Fail
D05_M7_mes_4_nu,ATP5A1,999,Fail
D05_M7_mes_4_nu,VIPR1,999,Fail
D05_M7_mes_4_nu,TCF7,999,Fail
D05_M7_mes_4_nu,PTH,999,Fail
D05_M7_mes_4_nu,MYCN,999,Fail
D05_M7_mes_4_nu,IL6,999,Fail
D05_M7_mes_4_nu,IL21,999,Fail
D05_M7_mes_4_nu,IFNGR1,999,Fail
D05_M7_mes_4_nu,FSHB,999,Fail
D05_M7_mes_4_nu,CXCR6,999,Fail
D05_M7_mes_4_nu,NCAM1,999,Fail
D05_M7_mes_4_nu,ITGAX,999,Fail
D05_M7_mes_4_nu,BATF,999,Fail
D05_M7_mes_4_nu,ZBTB16,999,Fail
D05_M7_mes_4_nu,TCFEC,999,Fail
D05_M7_mes_4_nu,RORA,999,Fail
D05_M7_mes_4_nu,NCF1,999,Fail
D05_M7_mes_4_nu,IL7R,999,Fail
D05_M7_mes_4_nu,IL23R,999,Fail
D05_M7_mes_4_nu,IL10,999,Fail
D05_M7_mes_4_nu,GATA2,999,Fail
D05_M7_mes_4_nu,CYP11A1,999,Fail
D05_M7_mes_4_nu,SELL,999,Fail
D05_M7_mes_4_nu,CD19,999,Fail
D05_M7_mes_4_nu,BCL2L11,999,Fail
D05_M7_mes_4_nu,ZC3H12C,999,Fail
D05_M7_mes_4_nu,TG,999,Fail
D05_M7_mes_4_nu,RORC,999,Fail
D05_M7_mes_4_nu,PHF1,999,Fail
D05_M7_mes_4_nu,IL9,999,Fail
D05_M7_mes_4_nu,IL25R,999,Fail
D05_M7_mes_4_nu,IL12RB2,999,Fail
D05_M7_mes_4_nu,GATA3,999,Fail
D05_M7_mes_4_nu,E2F8,999,Fail
D05_M7_mes_4_nu,CD69,999,Fail
D05_M7_mes_4_nu,IL2RA,999,Fail
D05_M7_mes_4_nu,BCL2,999,Fail
D05_M7_mes_4_nu,ZFP36,999,Fail
D05_M7_mes_4_nu,TGFB1,999,Fail
D05_M7_mes_4_nu,RUNX3,999,Fail
D05_M7_mes_4_nu,POLR2A,999,Fail
D05_M7_mes_4_nu,IRF8,999,Fail
D05_M7_mes_4_nu,IL27RA,999,Fail
D05_M7_med_21_ac,ACTN1,18.65054182,Pass
D05_M7_med_21_ac,CCR2,999,Fail
D05_M7_med_21_ac,CD33,999,Fail
D05_M7_med_21_ac,CD8A,999,Fail
D05_M7_med_21_ac,EIF2B1,22.55254512,Pass
D05_M7_med_21_ac,HBB_B2,999,Fail
D05_M7_med_21_ac,IL13,999,Fail
D05_M7_med_21_ac,IL1RL1_R,999,Fail
D05_M7_med_21_ac,JHM1D,26.02786632,Pass
D05_M7_med_21_ac,POU6F1,999,Fail
D05_M7_med_21_ac,SCML4,999,Fail
D05_M7_med_21_ac,TRIB2,999,Fail
D05_M7_med_21_ac,AHR,999,Fail
D05_M7_med_21_ac,CCR5,999,Fail
D05_M7_med_21_ac,CD3E,20.3484024,Pass
D05_M7_med_21_ac,CDH17,999,Fail
D05_M7_med_21_ac,EPAS1,21.1408111,Pass
D05_M7_med_21_ac,HLX,999,Fail
D05_M7_med_21_ac,IL13RA1,999,Fail
D05_M7_med_21_ac,IL4,21.59056936,Pass
D05_M7_med_21_ac,KLRG1,999,Fail
D05_M7_med_21_ac,PPARG,999,Fail
D05_M7_med_21_ac,IL1RL1,999,Fail
D05_M7_med_21_ac,TXK,23.56454362,Pass
D05_M7_med_21_ac,ASB2,999,Fail
D05_M7_med_21_ac,CCR8,999,Fail
D05_M7_med_21_ac,CD4,20.46994792,Pass
D05_M7_med_21_ac,CTLA4,999,Fail
D05_M7_med_21_ac,FGF18,999,Fail
D05_M7_med_21_ac,HPRT1,21.09925171,Pass
D05_M7_med_21_ac,IL17A,999,Fail
D05_M7_med_21_ac,IL4R,22.09216814,Pass
D05_M7_med_21_ac,MSC,999,Fail
D05_M7_med_21_ac,PRDM1,999,Fail
D05_M7_med_21_ac,SMAD7,999,Fail
D05_M7_med_21_ac,UBC,18.90299967,Pass
D05_M7_med_21_ac,ATF3,999,Fail
D05_M7_med_21_ac,KIT,999,Fail
D05_M7_med_21_ac,CD44,21.93818776,Pass
D05_M7_med_21_ac,CXCR3,21.24857441,Pass
D05_M7_med_21_ac,FOXP1,999,Fail
D05_M7_med_21_ac,ICOS,20.07533921,Pass
D05_M7_med_21_ac,IL2,999,Fail
D05_M7_med_21_ac,IL5,999,Fail
